load_name,phase_code,bus,geometry,connection_type,real_power_value,real_power_units,reactive_power_value,reactive_power_units,z_real,z_imag,i_real,i_imag,p_real,p_imag,num_customers,in_service
load_p1ulv30657_2,S2,p1ulv30657,POINT(-97.7216426226739 30.4224918525248),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv30658_1,S1,p1ulv30658,POINT(-97.7233332699418 30.4245836712553),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv30658_2,S2,p1ulv30658,POINT(-97.7233332699418 30.4245836712553),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv30659_1,S1,p1ulv30659,POINT(-97.7217450766807 30.4258132919627),STAR,4.155150624481,kilowatt,1.41480125182539,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv30659_2,S2,p1ulv30659,POINT(-97.7217450766807 30.4258132919627),STAR,4.155150624481,kilowatt,1.41480125182539,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv30660_1,S1,p1ulv30660,POINT(-97.7224104407604 30.4261655131857),STAR,8.36178415501783,kilowatt,2.07188300583358,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv30660_2,S2,p1ulv30660,POINT(-97.7224104407604 30.4261655131857),STAR,8.36178415501783,kilowatt,2.07188300583358,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv30661_1,S1,p1ulv30661,POINT(-97.719593689146 30.4263155355884),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv30661_2,S2,p1ulv30661,POINT(-97.719593689146 30.4263155355884),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31266_1,S1,p1ulv31266,POINT(-97.7233804374036 30.4281572105624),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31266_2,S2,p1ulv31266,POINT(-97.7233804374036 30.4281572105624),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31267_1,S1,p1ulv31267,POINT(-97.7245053816182 30.4281230937384),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31267_2,S2,p1ulv31267,POINT(-97.7245053816182 30.4281230937384),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31270_1,S1,p1ulv31270,POINT(-97.720308786799 30.4217840184576),STAR,10.9898986270298,kilowatt,1.43195133603104,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31270_2,S2,p1ulv31270,POINT(-97.720308786799 30.4217840184576),STAR,10.9898986270298,kilowatt,1.43195133603104,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31271_1,S1,p1ulv31271,POINT(-97.7194255074691 30.4224520759589),STAR,14.882741064843,kilowatt,2.34971253338033,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31271_2,S2,p1ulv31271,POINT(-97.7194255074691 30.4224520759589),STAR,14.882741064843,kilowatt,2.34971253338033,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31272_1,S1,p1ulv8520,POINT(-97.7211752183289 30.4240031257904),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31272_2,S2,p1ulv8520,POINT(-97.7211752183289 30.4240031257904),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31274_1,S1,p1ulv31274,POINT(-97.7209011032772 30.4253386686908),STAR,7.32028005781656,kilowatt,0.883020144921718,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31274_2,S2,p1ulv31274,POINT(-97.7209011032772 30.4253386686908),STAR,7.32028005781656,kilowatt,0.883020144921718,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31277_1,S1,p1ulv31277,POINT(-97.7216362625102 30.4277702001234),STAR,6.6458713977329,kilowatt,1.70771465500448,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31277_2,S2,p1ulv31277,POINT(-97.7216362625102 30.4277702001234),STAR,6.6458713977329,kilowatt,1.70771465500448,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31295_1,S1,p1ulv31295,POINT(-97.7204092078921 30.4196736380295),STAR,7.29666500016773,kilowatt,2.07638062683652,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31295_2,S2,p1ulv31295,POINT(-97.7204092078921 30.4196736380295),STAR,7.29666500016773,kilowatt,2.07638062683652,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31910_1,S1,p1ulv31910,POINT(-97.7289552025294 30.4302327524567),STAR,6.90651878857848,kilowatt,0.292326188055279,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31910_2,S2,p1ulv31910,POINT(-97.7289552025294 30.4302327524567),STAR,6.90651878857848,kilowatt,0.292326188055279,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31919_1,S1,p1ulv31919,POINT(-97.7235077202928 30.4215807420266),STAR,3.43040552276326,kilowatt,1.26279482719152,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31919_2,S2,p1ulv31919,POINT(-97.7235077202928 30.4215807420266),STAR,3.43040552276326,kilowatt,1.26279482719152,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31920_1,S1,p1ulv31920,POINT(-97.723430957166 30.4242778471146),STAR,3.25671532351645,kilowatt,1.23599539253761,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31920_2,S2,p1ulv31920,POINT(-97.723430957166 30.4242778471146),STAR,3.25671532351645,kilowatt,1.23599539253761,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31921_1,S1,p1ulv31921,POINT(-97.7256421096131 30.4255807083934),STAR,7.1079905582593,kilowatt,2.25852460902523,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31921_2,S2,p1ulv31921,POINT(-97.7256421096131 30.4255807083934),STAR,7.1079905582593,kilowatt,2.25852460902523,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31922_1,S1,p1ulv31922,POINT(-97.7242229605387 30.4279460619411),STAR,9.88150787155557,kilowatt,4.38586059835296,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31922_2,S2,p1ulv31922,POINT(-97.7242229605387 30.4279460619411),STAR,9.88150787155557,kilowatt,4.38586059835296,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31923_1,S1,p1ulv31923,POINT(-97.7253402765891 30.4284983534456),STAR,4.26924557678484,kilowatt,0.720710783798115,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31923_2,S2,p1ulv31923,POINT(-97.7253402765891 30.4284983534456),STAR,4.26924557678484,kilowatt,0.720710783798115,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31924_1,S1,p1ulv31924,POINT(-97.722892824447 30.4216288654641),STAR,5.53265948204478,kilowatt,1.30452306853841,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31924_2,S2,p1ulv31924,POINT(-97.722892824447 30.4216288654641),STAR,5.53265948204478,kilowatt,1.30452306853841,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31925_1,S1,p1ulv31925,POINT(-97.7232710429319 30.4245650167889),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31925_2,S2,p1ulv31925,POINT(-97.7232710429319 30.4245650167889),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31926_1,S1,p1ulv31926,POINT(-97.7206332088756 30.4264430263464),STAR,4.29434641417762,kilowatt,0.989051826320252,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv31926_2,S2,p1ulv31926,POINT(-97.7206332088756 30.4264430263464),STAR,4.29434641417762,kilowatt,0.989051826320252,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32542_1,S1,p1ulv32542,POINT(-97.7282403431709 30.4315611821435),STAR,3.43040552276326,kilowatt,1.26279482719152,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32542_2,S2,p1ulv32542,POINT(-97.7282403431709 30.4315611821435),STAR,3.43040552276326,kilowatt,1.26279482719152,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32551_1,S1,p1ulv32551,POINT(-97.7239240357361 30.424514428231),STAR,4.80222993900458,kilowatt,1.43401704989902,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32551_2,S2,p1ulv32551,POINT(-97.7239240357361 30.424514428231),STAR,4.80222993900458,kilowatt,1.43401704989902,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32555_1,S1,p1ulv32555,POINT(-97.7260455814872 30.4281832500921),STAR,11.0527277913833,kilowatt,0.697642039858908,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32555_2,S2,p1ulv32555,POINT(-97.7260455814872 30.4281832500921),STAR,11.0527277913833,kilowatt,0.697642039858908,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32556_1,S1,p1ulv32556,POINT(-97.726733724874 30.4289117988616),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32556_2,S2,p1ulv32556,POINT(-97.726733724874 30.4289117988616),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32557_1,S1,p1ulv32557,POINT(-97.7229235243606 30.4264654544159),STAR,5.72231417718806,kilowatt,1.29927449427018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32557_2,S2,p1ulv32557,POINT(-97.7229235243606 30.4264654544159),STAR,5.72231417718806,kilowatt,1.29927449427018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32561_1,S1,p1ulv32561,POINT(-97.7226478606469 30.427644759882),STAR,6.6458713977329,kilowatt,1.70771465500448,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32561_2,S2,p1ulv32561,POINT(-97.7226478606469 30.427644759882),STAR,6.6458713977329,kilowatt,1.70771465500448,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32563_1,S1,p1ulv32563,POINT(-97.7221597969695 30.4283437704763),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32563_2,S2,p1ulv32563,POINT(-97.7221597969695 30.4283437704763),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32584_1,S1,p1ulv32584,POINT(-97.7231772766135 30.4197729241226),STAR,7.09434094524819,kilowatt,0.667919077774871,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv32584_2,S2,p1ulv32584,POINT(-97.7231772766135 30.4197729241226),STAR,7.09434094524819,kilowatt,0.667919077774871,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33226_1,S1,p1ulv33226,POINT(-97.7268852797308 30.4308712520649),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33226_2,S2,p1ulv33226,POINT(-97.7268852797308 30.4308712520649),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33236_1,S1,p1ulv33236,POINT(-97.7247072820841 30.4254091658202),STAR,10.1186680971778,kilowatt,0.573543378793613,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33236_2,S2,p1ulv33236,POINT(-97.7247072820841 30.4254091658202),STAR,10.1186680971778,kilowatt,0.573543378793613,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33239_1,S1,p1ulv33239,POINT(-97.7257870454321 30.4288484229669),STAR,3.70286358917766,kilowatt,1.55831505131603,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33239_2,S2,p1ulv33239,POINT(-97.7257870454321 30.4288484229669),STAR,3.70286358917766,kilowatt,1.55831505131603,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33240_1,S1,p1ulv33240,POINT(-97.7233742248036 30.4222381104851),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33240_2,S2,p1ulv33240,POINT(-97.7233742248036 30.4222381104851),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33241_1,S1,p1ulv33241,POINT(-97.7202459028394 30.4226135110332),STAR,5.87726800556973,kilowatt,1.45262356428587,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33241_2,S2,p1ulv33241,POINT(-97.7202459028394 30.4226135110332),STAR,5.87726800556973,kilowatt,1.45262356428587,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33242_1,S1,p1ulv33242,POINT(-97.7188287359944 30.4258929755332),STAR,5.32722444563868,kilowatt,1.01766852017851,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33242_2,S2,p1ulv33242,POINT(-97.7188287359944 30.4258929755332),STAR,5.32722444563868,kilowatt,1.01766852017851,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33243_1,S1,p1ulv33243,POINT(-97.7227582489071 30.4263645851359),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33243_2,S2,p1ulv33243,POINT(-97.7227582489071 30.4263645851359),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33246_1,S1,p1ulv33246,POINT(-97.7223898284574 30.4274707989916),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33246_2,S2,p1ulv33246,POINT(-97.7223898284574 30.4274707989916),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33255_1,S1,p1ulv33255,POINT(-97.7213929627913 30.4200802857565),STAR,6.18958022556677,kilowatt,0.721861714257926,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33255_2,S2,p1ulv33255,POINT(-97.7213929627913 30.4200802857565),STAR,6.18958022556677,kilowatt,0.721861714257926,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33876_1,S1,p1ulv33876,POINT(-97.7254086803276 30.4275183586772),STAR,5.72231417718806,kilowatt,1.29927449427018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33876_2,S2,p1ulv33876,POINT(-97.7254086803276 30.4275183586772),STAR,5.72231417718806,kilowatt,1.29927449427018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33879_1,S1,p1ulv33879,POINT(-97.7217893646092 30.4232151235557),STAR,5.19743862945463,kilowatt,0.796321363559186,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33879_2,S2,p1ulv33879,POINT(-97.7217893646092 30.4232151235557),STAR,5.19743862945463,kilowatt,0.796321363559186,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33880_1,S1,p1ulv33880,POINT(-97.720957191347 30.4239558750418),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33880_2,S2,p1ulv33880,POINT(-97.720957191347 30.4239558750418),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33881_1,S1,p1ulv33881,POINT(-97.7189458447034 30.4256956207284),STAR,6.81084282834994,kilowatt,0.720686719164344,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv33881_2,S2,p1ulv33881,POINT(-97.7189458447034 30.4256956207284),STAR,6.81084282834994,kilowatt,0.720686719164344,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34510_1,S1,p1ulv34510,POINT(-97.7261750543734 30.4225029036832),STAR,9.76990979831261,kilowatt,0.672976671649267,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34510_2,S2,p1ulv34510,POINT(-97.7261750543734 30.4225029036832),STAR,9.76990979831261,kilowatt,0.672976671649267,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34512_1,S1,p1ulv34512,POINT(-97.7258045326107 30.4234979969728),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34512_2,S2,p1ulv34512,POINT(-97.7258045326107 30.4234979969728),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34513_1,S1,p1ulv34513,POINT(-97.7263881878944 30.4242525962311),STAR,6.32633424484151,kilowatt,0.704611379482609,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34513_2,S2,p1ulv34513,POINT(-97.7263881878944 30.4242525962311),STAR,6.32633424484151,kilowatt,0.704611379482609,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34515_1,S1,p1ulv34515,POINT(-97.7244062054574 30.4277431617463),STAR,6.90651878857848,kilowatt,0.292326188055279,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34515_2,S2,p1ulv34515,POINT(-97.7244062054574 30.4277431617463),STAR,6.90651878857848,kilowatt,0.292326188055279,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34516_1,S1,p1ulv34516,POINT(-97.7242475399325 30.4287341326254),STAR,4.155150624481,kilowatt,1.41480125182539,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34516_2,S2,p1ulv34516,POINT(-97.7242475399325 30.4287341326254),STAR,4.155150624481,kilowatt,1.41480125182539,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34517_1,S1,p1ulv34517,POINT(-97.7192742662249 30.4236686866247),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34517_2,S2,p1ulv34517,POINT(-97.7192742662249 30.4236686866247),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34518_1,S1,p1ulv34518,POINT(-97.7189030239741 30.4257854296468),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34518_2,S2,p1ulv34518,POINT(-97.7189030239741 30.4257854296468),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34520_1,S1,p1ulv34520,POINT(-97.72293893892 30.4268806596902),STAR,9.31886422262121,kilowatt,2.09355116981086,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv34520_2,S2,p1ulv34520,POINT(-97.72293893892 30.4268806596902),STAR,9.31886422262121,kilowatt,2.09355116981086,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35155_1,S1,p1ulv35155,POINT(-97.7244537407678 30.4216892414126),STAR,7.09434094524819,kilowatt,0.667919077774871,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35155_2,S2,p1ulv35155,POINT(-97.7244537407678 30.4216892414126),STAR,7.09434094524819,kilowatt,0.667919077774871,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35156_1,S1,p1ulv35156,POINT(-97.7269925889944 30.4290225989634),STAR,8.52140411413581,kilowatt,1.47389759832193,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35156_2,S2,p1ulv35156,POINT(-97.7269925889944 30.4290225989634),STAR,8.52140411413581,kilowatt,1.47389759832193,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35157_1,S1,p1ulv35157,POINT(-97.7222168245705 30.4223711533546),STAR,5.19049768161501,kilowatt,1.60606189391314,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35157_2,S2,p1ulv35157,POINT(-97.7222168245705 30.4223711533546),STAR,5.19049768161501,kilowatt,1.60606189391314,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35158_1,S1,p1ulv35158,POINT(-97.7204472801244 30.4271269456804),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35158_2,S2,p1ulv35158,POINT(-97.7204472801244 30.4271269456804),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35802_1,S1,p1ulv35802,POINT(-97.7257816523325 30.4220541043353),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35802_2,S2,p1ulv35802,POINT(-97.7257816523325 30.4220541043353),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35804_1,S1,p1ulv35804,POINT(-97.7238483502677 30.4234067042863),STAR,3.53729681123518,kilowatt,1.24920571532989,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35804_2,S2,p1ulv35804,POINT(-97.7238483502677 30.4234067042863),STAR,3.53729681123518,kilowatt,1.24920571532989,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35807_1,S1,p1ulv35807,POINT(-97.724464746467 30.4240443338699),STAR,6.32633424484151,kilowatt,0.704611379482609,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35807_2,S2,p1ulv35807,POINT(-97.724464746467 30.4240443338699),STAR,6.32633424484151,kilowatt,0.704611379482609,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35808_1,S1,p1ulv35808,POINT(-97.7266546374806 30.424580021229),STAR,4.84056031155858,kilowatt,1.4249108881456,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35808_2,S2,p1ulv35808,POINT(-97.7266546374806 30.424580021229),STAR,4.84056031155858,kilowatt,1.4249108881456,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35809_1,S1,p1ulv35809,POINT(-97.7268028073227 30.4259980667731),STAR,8.42907204440954,kilowatt,2.12598446143208,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35809_2,S2,p1ulv35809,POINT(-97.7268028073227 30.4259980667731),STAR,8.42907204440954,kilowatt,2.12598446143208,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35810_1,S1,p1ulv35810,POINT(-97.7246971626763 30.4293881769523),STAR,10.1186680971778,kilowatt,0.573543378793613,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35810_2,S2,p1ulv35810,POINT(-97.7246971626763 30.4293881769523),STAR,10.1186680971778,kilowatt,0.573543378793613,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35811_1,S1,p1ulv35811,POINT(-97.7232935546052 30.4236358754785),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35811_2,S2,p1ulv35811,POINT(-97.7232935546052 30.4236358754785),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35812_1,S1,p1ulv35812,POINT(-97.7219496992916 30.426889023306),STAR,3.53729681123518,kilowatt,1.24920571532989,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv35812_2,S2,p1ulv35812,POINT(-97.7219496992916 30.426889023306),STAR,3.53729681123518,kilowatt,1.24920571532989,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36425_1,S1,p1ulv36425,POINT(-97.7248497254575 30.4232631001932),STAR,25.6571827892727,kilowatt,5.44957107846464,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36425_2,S2,p1ulv36425,POINT(-97.7248497254575 30.4232631001932),STAR,25.6571827892727,kilowatt,5.44957107846464,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36429_1,S1,p1ulv36429,POINT(-97.7291273391033 30.4295278040234),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36429_2,S2,p1ulv36429,POINT(-97.7291273391033 30.4295278040234),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36430_1,S1,p1ulv36430,POINT(-97.7210629201269 30.4219600084713),STAR,5.32722444563868,kilowatt,1.01766852017851,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36430_2,S2,p1ulv36430,POINT(-97.7210629201269 30.4219600084713),STAR,5.32722444563868,kilowatt,1.01766852017851,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36431_1,S1,p1ulv36431,POINT(-97.7222030674447 30.4234267011274),STAR,8.42907204440954,kilowatt,2.12598446143208,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36431_2,S2,p1ulv36431,POINT(-97.7222030674447 30.4234267011274),STAR,8.42907204440954,kilowatt,2.12598446143208,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36432_1,S1,p1ulv36432,POINT(-97.7213686528425 30.4259359261139),STAR,6.70957350095649,kilowatt,1.98155465196534,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36432_2,S2,p1ulv36432,POINT(-97.7213686528425 30.4259359261139),STAR,6.70957350095649,kilowatt,1.98155465196534,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv36433_1,S1,p1ulv36433,POINT(-97.7208780659829 30.4260303717197),STAR,7.50620267161657,kilowatt,0.892858216107591,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
